#{"t_start": 1770922108.8733165, "env_id": "None"}
r,l,t
-36661.05,14943,9946.634511
-196844.8,14943,9946.84447
-327410.47,14943,9946.844524
-220495.83,15001,9947.228501
-92946.82,14943,9947.510757
-275461.88,14943,9947.576015
-30741.527,14943,9948.362429
-41083.98,15001,9948.384542
-93.055435,1,9948.599946
-447110.4,15001,9948.642361
-502012.16,15001,9949.381322
-52549.03,14943,9949.558181
-88.82227,1,9949.767347
-40644.027,14943,9950.518416
-47334.46,15001,9951.224454
-57880.73,15001,9952.51541
-340373.72,15001,9952.667288
-86.27212,1,9952.688798
-125982.7,14943,9953.137178
-35101.75,14943,9953.440363
-35298.32,14943,9954.074088
-214311.22,14943,9956.276394
-89.35517,1,9956.300609
-88.84766,1,9956.533561
-45864.41,14943,10054.735475
-43270.734,15001,10057.274961
-35388.41,14943,10079.345018
-258519.62,14944,10194.091193
-36259.89,14944,10300.759998
-86.16085,1,10301.000344
-417706.9,15001,10308.466815
-43577.055,14944,10316.153324
-30774.488,14944,10316.420662
-359660.56,14944,10316.420704
-696761.75,14944,10316.535824
-85.0904,1,10316.728867
-85455.05,14944,10318.189284
-528631.1,14944,10318.426056
-75571.9,14944,10318.42613
-83.710724,1,10318.448506
-82.02052,1,10318.471076
-79.9876,1,10318.663112
-259630.77,14944,10318.880675
-132477.88,14944,10319.076788
-35715.0,14944,10319.076843
-59459.184,14944,10319.273046
-37875.223,14944,10320.198487
-98.71252,1,10320.427736
-45198.016,14944,10320.632002
-110526.4,15001,10321.415487
-173367.67,14944,10321.415544
-100.411705,1,10321.43804
-101.007805,1,10321.641251
-528549.25,15001,10321.836754
-196409.95,14944,10322.137574
-348081.62,15001,10322.80916
-318874.03,15001,10324.569826
-204530.3,14944,10324.960941
-86.18557,1,10325.173539
-42077.586,15001,10325.57951
-133467.78,14945,10325.749703
-186671.11,14945,10325.876664
-97.52466,1,10325.898077
-83.82917,1,10326.105728
-32553.47,14945,10326.694036
-39482.29,15001,10327.078846
-38360.086,14945,10329.048722
-441481.47,14945,10427.526403
-450761.47,14945,10429.951251
-571003.2,15001,10453.5552
-91.81465,1,10453.581381
-81.87026,1,10453.606626
-530206.44,14946,10570.110738
-35444.24,14946,10680.388705
-38945.703,14946,10687.771748
-83.97817,1,10687.796812
-43202.92,14946,10695.47952
-280518.9,14946,10695.585123
-43420.65,14946,10695.731182
-91.338326,1,10695.958793
-149495.38,15001,10697.324425
-192693.1,14946,10697.418202
-87.50161,1,10697.61977
-129705.96,14946,10697.827628
-108744.05,14946,10698.055418
-351836.3,14946,10698.099572
-39251.652,14946,10698.123099
-90.050255,1,10698.316271
-40467.605,14946,10699.628601
-35639.684,14946,10699.650954
-62294.207,15001,10699.883619
-174922.45,15001,10700.240444
-94635.1,14946,10700.567551
-90.2719,1,10700.589491
-54559.137,14946,10700.807962
-79.70615,1,10700.808021
-79808.35,14946,10700.994926
-39731.7,14946,10701.126643
-101.13193,1,10701.313319
-442542.62,14946,10701.96159
-33695.766,14946,10703.716938
-344126.44,14946,10704.12655
-80.29863,1,10704.329299
-225886.3,14946,10704.705815
-170838.28,14946,10705.336029
-85216.17,14946,10705.741381
-43119.13,15001,10706.580274
-84671.055,15001,10707.754524
-41538.434,15001,10709.563224
-83.52417,1,10709.586763
-344612.5,14947,10806.398998
-47546.895,14947,10808.6113
-91.96904,1,10808.834459
-380515.78,15001,10833.943499
-39993.656,14947,10946.441897
-309005.56,14948,11052.85579
-47340.637,15001,11061.848523
-52386.344,14948,11068.090485
-91.185425,1,11068.115685
-41285.46,15001,11069.161993
-99.68576,1,11069.188705
-49732.75,15001,11069.473223
-458620.28,14948,11069.684638
-41674.734,14948,11069.965786
-41234.207,14948,11070.173841
-46340.203,14948,11070.402438
-256331.53,14948,11070.656261
-117273.21,14948,11071.779541
-91.04513,1,11072.004745
-50695.254,15001,11072.004792
-283791.56,14948,11072.067966
-68450.734,14948,11072.266093
-85.33795,1,11072.467608
-233686.69,14948,11072.99599
-142564.8,14948,11072.996047
-83.50042,1,11073.189151
-45221.168,14948,11073.189209
-80.666794,1,11073.21118
-90.111534,1,11073.242583
-42101.84,14948,11073.514758
-246460.66,15001,11074.034745
-43489.484,14948,11074.325966
-58650.418,14948,11076.178397
-40413.9,14948,11076.786824
-88657.49,14948,11076.999236
-83.85617,1,11077.021472
-38014.414,14948,11077.542675
-40820.51,14948,11078.587622
-53848.99,15001,11079.168347
-129054.984,14948,11079.835764
-71056.19,15001,11083.108585
-117409.79,14948,11178.67177
-34377.945,14948,11181.113044
-150255.19,14948,11206.044182
-35956.35,14949,11317.747494
-42146.69,15001,11423.546672
-37366.516,14949,11430.827524
-502947.8,14949,11438.412598
-50465.41,14949,11438.619008
-149542.52,14949,11438.892179
-42148.715,15001,11438.892236
-95.24363,1,11439.065691
-36772.9,14949,11439.087402
-80.73716,1,11439.26807
-205796.17,14949,11439.313299
-85.10791,1,11439.492498
-432663.9,14949,11439.712698
-41074.656,15001,11440.716222
-39247.78,14949,11441.291133
-39999.215,14949,11441.291188
-518397.78,14949,11441.744057
-230737.31,14949,11442.098449
-205627.27,14949,11442.121584
-91.12585,1,11442.121646
-87.03279,1,11442.324211
-82.26777,1,11442.32427
-120126.586,14949,11442.609716
-51508.156,14949,11443.125032
-361862.75,15001,11443.321035
-334070.06,14949,11443.409767
-82.1351,1,11443.430406
-89.4964,1,11443.603489
-42263.64,15001,11444.265124
-155881.66,14949,11445.226768
-82.49469,1,11445.445301
-424089.6,14949,11446.027574
-38029.38,14949,11446.762163
-63237.055,15001,11447.568534
-99.48308,1,11447.59241
-190509.45,14949,11449.045314
-41112.688,15001,11449.190136
-89.87625,1,11449.386458
-45286.938,15001,11449.891214
-97.116615,1,11450.087814
-254913.77,14949,11452.605442
-173617.4,14950,11548.631832
-490077.38,14950,11550.881101
-88959.58,15001,11577.313322
-212205.42,15001,11691.051639
-95.9764,1,11691.075498
-318272.3,14951,11796.086748
-106242.734,15001,11804.809798
-41827.645,14951,11810.953123
-85.46929,1,11811.171969
-36235.66,14951,11811.349663
-34089.312,14951,11811.624042
-42586.902,14951,11811.646056
-84.43565,1,11811.668114
-34321.543,14951,11811.689833
-80.72281,1,11811.712215
-97.458,1,11811.885822
-79418.86,14951,11812.06044
-56295.25,14951,11812.12837
-34541.996,14951,11813.062919
-307946.78,14951,11813.62976
-534156.44,14951,11813.913347
-83.23775,1,11813.936222
-369188.22,14951,11814.326801
-81.25751,1,11814.350668
-92.82504,1,11814.57046
-30953.232,14951,11814.814235
-54578.824,15001,11815.270227
-131945.62,14951,11815.490055
-256804.19,14951,11815.683413
-40070.117,14951,11815.812196
-83.97122,1,11815.983613
-316835.75,15001,11816.552544
-189954.94,14951,11816.763938
-158117.62,14951,11817.929676
-39633.777,14951,11818.337017
-35971.023,14951,11819.125525
-586522.8,15001,11821.311891
-240751.7,14951,11821.395891
-35664.875,14951,11821.564217
-55933.39,14951,11822.305931
-203222.14,14951,11824.887871
-40640.848,14951,11920.272789
-87.74331,1,11920.297658
-269711.22,15001,11924.105764
-457086.9,15001,11950.445575
-33303.695,6143,11963.759535
-35028.36,15001,12063.054805
-46829.695,14952,12168.433015
-86.44583,1,12168.64723
-336966.25,14952,12177.515986
-243237.31,14952,12184.114357
-72972.516,14952,12184.135959
-84.09179,1,12184.310295
-195939.44,14952,12184.40342
-35216.336,14952,12184.519846
-37401.07,14952,12184.540993
-226050.02,14952,12185.426263
-87.50555,1,12185.630792
-42443.758,15001,12185.814811
-87201.8,15001,12185.977537
-168591.03,14952,12186.190671
-32906.277,14952,12187.155758
-38979.3,14952,12187.245307
-101076.55,14952,12187.557697
-33472.656,14952,12187.671224
-224334.81,14952,12187.836521
-251551.94,15001,12187.862572
-36286.934,14952,12188.48389
-37951.69,14952,12188.54912
-34116.543,14952,12189.787151
-32028.613,14952,12191.038877
-48640.043,15001,12191.573475
-396453.53,14952,12193.322286
-253564.52,14952,12194.306832
-208290.73,15001,12194.700098
-97.33978,1,12194.725417
-89.70476,1,12194.911082
-251796.81,15001,12195.216403
-161393.94,14952,12197.059149
-13021.194,279,12200.498839
-36701.777,15001,12297.304759
-36598.582,14953,12299.892131
-33734.81,14953,12326.845098
-81.8629,1,12326.872437
-111610.336,14953,12340.670474
-64222.043,14954,12438.418116
-38309.293,6738,12464.632221
-81.958595,1,12464.845192
-31229.531,14954,12541.943017
-90.6672,1,12542.151656
-34486.91,14954,12550.792742
-151635.28,14954,12557.038984
-179625.56,14954,12557.082538
-132706.1,14954,12558.37092
-35657.6,15001,12558.459308
-276583.6,15001,12558.572167
-93.820854,1,12558.74977
-73909.664,15001,12558.749825
-89.23408,1,12558.912505
-28253.307,14954,12559.179497
-25928.17,14954,12560.094903
-190782.36,15001,12560.345451
-156648.62,15001,12560.498024
-37139.06,14954,12561.310245
-234178.14,15001,12561.382006
-85.68759,1,12561.406813
-39032.66,15001,12561.871744
-34067.11,15001,12562.124285
-40770.49,15001,12562.270827
-174027.08,15001,12562.2918
-101.85374,1,12562.31308
-544015.0,14954,12562.845262
-405946.66,15001,12563.050376
-38491.227,14954,12564.098647
-216425.97,15001,12565.86629
-38369.168,14954,12567.509974
-83.206535,1,12567.533508
-68591.41,14954,12567.654106
-87.97172,1,12567.677305
-387592.12,15001,12568.19276
-38804.074,15001,12570.55981
-92.242386,1,12570.58348
-78930.875,15001,12573.810704
-100.612564,1,12574.006346
-337115.7,14955,12668.872637
-37722.363,15001,12697.035906
-29438.324,14955,12709.603479
-102.972206,1,12709.63146
-365079.3,15001,12816.405735
-81.47709,1,12816.600546
-403859.75,14955,12842.968882
-438089.34,14956,12923.695637
-86.17553,1,12923.724206
-205998.34,14956,12932.712777
-29748.357,14956,12939.07947
-230775.77,15001,12940.46525
-27418.986,14956,12940.654043
-32511.234,14956,12941.022453
-28208.953,14956,12941.180682
-32767.91,14956,12941.451683
-127609.266,15001,12942.20882
-37213.8,14956,12942.235519
-88.00804,1,12942.235566
-28583.229,14956,12942.524503
-374599.1,15001,12943.889287
-530372.25,14956,12944.051288
-60431.8,14956,12944.347735
-210834.94,15001,12945.048605
-25618.172,14956,12945.092097
-141988.39,15001,12945.272175
-196225.33,14956,12945.427961
-33469.605,15001,12945.927515
-535077.9,15001,12945.971882
-254884.88,15001,12947.6029
-275524.4,14956,12948.149026
-29039.979,15001,12950.946675
-50416.344,15001,12951.090128
-34288.395,15001,12951.60746
-107.289185,1,12951.799025
-34714.566,15001,12954.136269
-88.04512,1,12954.162117
-60053.055,14956,12956.598964
-480350.62,14956,13052.08771
-27524.025,14956,13079.739989
-415045.44,15001,13093.144258
-51049.48,14957,13190.298812
-29582.312,14957,13215.034542
-38300.348,15001,13292.096631
-284465.38,14957,13299.456172
-31776.943,15001,13306.777564
-354851.22,14957,13306.842506
-29931.568,14957,13307.017977
-61524.305,14957,13307.236126
-84.263115,1,13307.395421
-55853.7,14957,13307.395471
-43265.19,14957,13307.525149
-112667.41,14957,13308.397433
-33407.844,15001,13309.510842
-35139.65,15001,13309.510894
-103.29555,1,13309.674121
-368894.7,14957,13310.190941
-84562.125,14957,13310.748844
-25754.346,14957,13310.845161
-318967.44,14957,13310.869308
-88.34299,1,13310.892862
-89.55812,1,13310.917585
-387229.56,15001,13310.940173
-32355.729,15001,13311.112846
-36519.008,15001,13312.011706
-36927.816,15001,13312.57406
-32706.555,15001,13312.777278
-538086.2,14957,13313.155175
-31191.637,15001,13314.919209
-30495.967,14957,13317.288602
-31263.947,15001,13317.639602
-85.584366,1,13317.662932
-85.532684,1,13317.852758
-367527.06,15001,13317.934521
-205924.52,15001,13320.869825
-81.91738,1,13320.893346
-83.5258,1,13320.91842
-31283.512,14957,13322.185512
-46611.93,4400,13415.214508
-104491.34,14958,13416.21163
-30028.604,4809,13426.584234
-31654.227,4988,13429.227371
-386152.3,15001,13444.731337
-24416.357,14958,13457.039116
-87.48176,1,13457.235997
-31308.537,14958,13558.685342
-86.33496,1,13558.708354
-81.6621,1,13558.737442
-86749.7,14958,13584.595286
-88.6511,1,13584.62044
-33018.2,14959,13665.970561
-581698.8,14959,13673.73899
-54720.926,14959,13681.361278
-30387.377,14959,13681.662588
-32273.76,14959,13682.057048
-462663.12,15001,13682.926972
-207782.39,15001,13683.235393
-101.51221,1,13683.258171
-93.84874,1,13683.423444
-33166.09,15001,13683.644475
-359343.9,14959,13684.468699
-90.72011,1,13684.657953
-32865.406,14959,13684.65801
-96.24701,1,13684.818341
-171012.27,15001,13684.842014
-85.21569,1,13684.865624
-87.38991,1,13685.00948
-31186.846,15001,13686.667891
-38908.92,15001,13687.2287
-85.78087,1,13687.406244
-27643.678,14959,13687.599182
-360209.7,15001,13687.663679
-31519.363,15001,13687.813229
-282913.5,15001,13689.489517
-172175.42,15001,13690.091109
-370995.78,14959,13690.700603
-427734.7,14959,13693.870268
-29434.861,15001,13694.405103
-99925.79,15001,13695.057294
-32645.703,15001,13697.997067
-86.78145,1,13698.183454
-32975.39,14959,13698.2864
-41285.72,14959,13792.104159
-30543.691,15001,13794.246266
-185828.19,14959,13803.717289
-33255.492,15001,13807.25567
-81.75613,1,13807.279945
-34228.453,14959,13821.46793
-108740.945,14960,13833.608325
-37983.05,15001,13933.255931
-214724.88,15001,13958.199008
-82.664345,1,13958.224973
-174074.05,14960,14036.522475
-87.136955,1,14036.726454
-257704.53,14960,14043.957031
-97.51747,1,14044.14611
-563974.9,14960,14051.692697
-38293.133,14960,14052.07905
-80.560196,1,14052.221677
-241105.3,15001,14052.914363
-32306.953,14960,14053.005345
-37161.324,14960,14053.344696
-308578.5,14960,14053.440061
-96.72158,1,14053.464378
-84.156,1,14053.487522
-225840.39,14960,14054.480867
-217526.94,14960,14054.638322
-118315.86,14960,14054.702825
-91.651825,1,14054.724412
-30328.072,14960,14056.293714
-41204.86,14960,14056.848129
-100.40558,1,14056.871388
-85.33798,1,14057.049375
-37034.98,14960,14057.07069
-141355.48,14960,14057.280184
-38201.117,15001,14058.318458
-30262.047,14960,14058.983729
-59510.453,14960,14059.523225
-35093.96,15001,14061.08634
-92.49438,1,14061.109495
-93.401794,1,14061.292597
-108769.94,14960,14063.22548
-35118.324,14960,14064.249227
-275853.7,15001,14064.86945
-170432.69,14960,14067.367152
-37194.055,15001,14068.435157
-34957.594,15001,14162.75751
-37793.58,14961,14163.72068
-256074.3,14961,14173.255164
-126871.11,15001,14177.990079
-85.18842,1,14178.129102
-49356.95,5376,14186.480541
-36434.977,15001,14192.521578
-90703.2,15001,14204.601639
-32730.719,14962,14305.982055
-150613.69,15001,14332.852917
-299275.22,14962,14411.300685
-437783.56,14962,14418.863734
-98.66079,1,14418.891071
-245835.98,14962,14426.333747
-36355.758,14962,14426.791082
-482373.16,14962,14427.492717
-35693.152,15001,14428.667951
-37071.91,15001,14429.00905
-60954.93,14962,14429.033849
-84.74615,1,14429.21058
-36051.6,14962,14429.210639
-255080.8,15001,14429.298616
-37024.67,15001,14430.3745
-93435.195,14962,14430.974049
-80.55874,1,14430.996974
-88.743225,1,14431.019922
-37405.95,14962,14431.883839
-42875.652,15001,14432.84536
-47242.984,14962,14433.077284
-31666.941,14962,14433.75893
-83504.625,15001,14435.308221
-532245.94,14962,14436.159806
-41156.98,14962,14437.977104
-80.48293,1,14438.155824
-283133.28,14962,14439.659612
-82.18639,1,14439.834988
-85.67521,1,14439.855763
-39806.22,15001,14440.373236
-212391.89,15001,14443.483771
-100492.39,15001,14444.602071
-87.38478,1,14444.764172
-296584.4,14963,14537.936131
-82.72206,1,14538.116824
-86.42118,1,14538.139006
-95.79155,1,14538.281036
-212304.3,15001,14540.20918
-454457.28,14963,14548.637108
-80.394264,1,14548.660674
-87.4468,1,14548.684562
-250771.36,14963,14553.276272
-84.23171,1,14553.302335
-83.73905,1,14553.325656
-103.788925,1,14553.50167
-58467.47,15001,14562.863653
-67169.81,14963,14567.848399
-89.32382,1,14568.025552
-39534.254,15001,14581.225144
-138619.78,14963,14678.847541
-39444.77,14963,14704.709411
-36121.863,15001,14781.791086
-88.00025,1,14781.817219
-36698.086,15001,14789.33705
-90520.65,14964,14796.067638
-78222.54,14964,14796.740102
-98.961624,1,14796.762599
-35673.25,15001,14796.762657
-32233.184,14964,14797.766273
-85.30457,1,14797.790408
-110.42286,1,14797.966539
-35142.344,14964,14798.440655
-86509.234,14964,14798.440701
-87.52023,1,14798.583233
-82.45297,1,14798.583277
-40987.367,15001,14799.357322
-89.36005,1,14799.380077
-38935.75,15001,14799.642667
-34209.52,14964,14799.800125
-78221.03,14964,14801.189372
-65134.96,15001,14801.343281
-83.50464,1,14801.365287
-386694.3,14964,14801.995575
-337788.38,14964,14802.254892
-36081.48,14964,14802.780582
-178092.44,14964,14804.168085
-82.60872,1,14804.339227
-31795.012,14964,14805.142138
-253176.5,14964,14807.105727
-34399.637,14964,14809.037153
-37990.14,15001,14809.510398
-39315.434,14964,14812.182899
-32170.854,14964,14813.441757
-82.75606,1,14813.462677
-91.70191,1,14813.483858
-97.608505,1,14813.504831
-100612.43,14964,14907.506459
-291279.78,14964,14909.477555
-39681.617,15001,14918.888691
-106.68311,1,14918.912552
-101.119225,1,14919.081813
-535137.44,14964,14923.041836
-30891.387,14964,14932.191552
-113245.84,14964,14937.272166
-85.63309,1,14937.445914
-393587.1,14964,14950.401833
-90.10284,1,14950.574148
-48189.246,14965,15047.409843
-52436.426,15001,15074.115645
-287020.97,15001,15151.958054
-302636.12,14965,15158.458248
-40815.89,14965,15165.35565
-42796.89,15001,15166.822597
-259896.62,15001,15166.822648
-85.49488,1,15166.994967
-99.95192,1,15166.995025
-89.27292,1,15167.016215
-33799.406,14965,15167.269035
-82.30927,1,15167.290787
-41588.848,14965,15167.621685
-42004.004,15001,15168.487887
-409996.72,14965,15168.731183
-60394.453,14965,15168.776373
-44254.26,15001,15169.588683
-83.61431,1,15169.611509
-35380.87,14965,15170.285355
-84.01277,1,15170.30744
-35668.426,14965,15171.338525
-172553.56,15001,15171.540577
-41696.07,15001,15172.276464
-40911.395,15001,15172.930877
-307455.1,14965,15173.652711
-37390.46,14965,15174.465206
-58086.957,14965,15176.434253
-84.87785,1,15176.56901
-81.24877,1,15176.589904
-195100.14,15001,15179.518736
-134895.48,15001,15180.084573
-219338.45,15001,15182.738922
-38385.395,15001,15183.864956
-81.369514,1,15183.88796
-99.0244,1,15184.047821
-37007.594,15001,15277.91974
-390947.66,15001,15279.93973
-430216.34,14966,15288.576416
-97.63286,1,15288.601914
-39877.984,14966,15292.328768
-83.07157,1,15292.354356
-84.861755,1,15292.51883
-42068.08,15001,15302.703784
-204513.53,14966,15306.844716
-81.66556,1,15306.869625
-31780.021,14966,15319.886781
-172475.08,14966,15416.634135
-89.583305,1,15416.662138
-242415.8,14966,15443.454386
-38793.746,8138,15478.578554
-44068.39,14967,15520.328455
-82465.32,14967,15526.627254
-469032.84,14967,15533.332931
-81.91154,1,15533.358545
-86.753204,1,15533.382198
-93.956474,1,15533.551751
-32546.988,14967,15535.089164
-40172.63,15001,15536.030608
-113689.13,15001,15536.182772
-36928.168,15001,15536.660883
-84.1746,1,15536.787522
-189842.56,14967,15536.896443
-40250.1,15001,15537.724806
-39143.977,15001,15537.853009
-51511.996,15001,15538.68597
-38859.523,15001,15539.245047
-35246.68,14967,15539.361205
-81.405624,1,15539.5156
-40614.06,14967,15539.689755
-82.67689,1,15539.812239
-491291.66,14967,15540.503423
-33487.82,14967,15541.827337
-38664.85,15001,15542.050401
-94.48971,1,15542.073403
-175220.42,14967,15542.511903
-112507.78,15001,15545.379353
-222215.97,14967,15547.33642
-85.707054,1,15547.359284
-33196.82,14967,15547.949305
-213289.7,14967,15550.461705
-97.10432,1,15550.485446
-511289.5,14967,15551.688978
-111081.16,14967,15648.131626
-460953.94,15001,15657.893835
-35177.727,14967,15660.825922
-80.86732,1,15660.849954
-35744.348,14967,15670.996433
-84.34188,1,15671.019134
-386567.0,15001,15676.256674
-37058.08,15001,15689.468112
-58323.855,15001,15789.499467
-91.9276,1,15789.529579
-251636.92,14968,15816.280066
-194452.8,14968,15851.90537
-82.21186,1,15851.930238
-72442.945,15001,15895.02648
-86.75118,1,15895.050714
-41157.15,15001,15901.616258
-261548.61,14968,15907.595772
-79235.29,14968,15908.998958
-152362.92,14968,15910.005398
-39777.81,14968,15910.53314
-47802.453,15001,15911.079922
-228348.44,14968,15911.483728
-86.52341,1,15911.507817
-42317.047,15001,15911.680009
-84.052666,1,15911.808517
-92.53123,1,15911.922382
-52238.234,14968,15912.720165
-37404.086,15001,15912.899817
-81.37201,1,15913.015665
-82.953354,1,15913.13212
-83305.83,14968,15913.706955
-81.46603,1,15913.846462
-39328.41,14968,15913.911985
-42469.02,15001,15914.560807
-89.01561,1,15914.583149
-38890.742,14968,15914.625775
-83.42283,1,15914.754621
-250568.34,15001,15916.874978
-236156.02,15001,15917.115703
-88.30482,1,15917.138181
-302571.62,15001,15917.548495
-93.17079,1,15917.570327
-84.61052,1,15917.593143
-117251.12,14968,15919.475952
-83.86048,1,15919.50146
-81.04181,1,15919.524343
-129247.85,14968,15921.966534
-89.02547,1,15922.120132
-43707.91,15001,15922.401725
-40659.0,15001,15925.544865
-488580.88,15001,15926.73204
-93.48898,1,15926.886798
-383682.97,15001,16022.485742
-87.07916,1,16022.50769
-405154.88,14969,16031.274395
-277470.47,15001,16034.954192
-169013.5,15001,16045.11996
-86.81661,1,16045.141926
-360055.88,14969,16049.492484
-80.42685,1,16049.514129
-80.89068,1,16049.536039
-90.566864,1,16049.558512
-44234.215,15001,16063.150333
-41694.99,15001,16160.184992
-40260.117,15001,16186.181797
-84.64413,1,16186.336823
-39853.414,15001,16221.912715
-345258.34,15001,16265.357695
-90.13776,1,16265.471001
-40967.35,14970,16270.994819
-87.607605,1,16271.01956
-35385.496,14970,16276.940996
-323341.97,15001,16279.271282
-34382.383,14970,16279.500848
-88.66125,1,16279.52301
-98.432,1,16279.641684
-88.50146,1,16279.754457
-39871.086,14970,16280.735199
-40037.125,15001,16281.174632
-84.83576,1,16281.197529
-342578.7,14970,16281.474583
-49835.027,15001,16282.215525
-40833.363,14970,16282.41627
-85.654274,1,16282.439471
-96.601776,1,16282.462585
-46598.62,15001,16283.033544
-35795.6,14970,16283.177142
-82.59742,1,16283.199185
-88.24502,1,16283.324566
-578866.6,14970,16283.953758
-471555.06,15001,16284.172412
-185013.92,15001,16284.712979
-53522.547,14970,16286.078901
-40607.78,15001,16287.250588
-87.82639,1,16287.273199
-95.734886,1,16287.295525
-449970.75,15001,16287.706743
-89.3375,1,16287.841023
-117422.125,15001,16289.842365
-188269.84,14970,16291.629846
-42882.75,15001,16292.721678
-43386.777,15001,16295.775743
-91.25469,1,16295.91999
-175361.38,14970,16296.473879
-206714.56,15001,16393.137243
-36659.75,14971,16400.982731
-41698.85,15001,16405.56917
-40244.133,15001,16415.804009
-373087.62,15001,16420.144301
-176016.4,15001,16433.932544
-55582.344,14971,16530.531105
-36651.01,14971,16556.818792
-443532.56,15001,16593.206232
-86.62325,1,16593.230926
-85.442444,1,16593.255106
-142549.84,14972,16636.039587
-82.58343,1,16636.065383
-89.96094,1,16636.090674
-231845.42,15001,16642.424717
-36827.27,15001,16648.448202
-96.28256,1,16648.474184
-34067.125,14972,16650.156711
-41491.902,15001,16650.706148
-84.40289,1,16650.732687
-88.57781,1,16650.757291
-160.3968,2,16650.934006
-454202.06,14972,16651.184649
-483958.88,14972,16651.848008
-35069.57,15001,16652.32833
-88.01991,1,16652.474541
-83.408646,1,16652.496505
-184571.2,14972,16652.685908
-268173.44,14972,16653.56354
-323258.56,15001,16653.612834
-96.74966,1,16653.638024
-273652.38,15001,16654.321012
-70743.39,14972,16654.44954
-103807.01,15001,16655.145442
-40623.32,15001,16655.780967
-36609.633,15001,16657.253818
-83.10988,1,16657.374795
-36856.297,14972,16658.129472
-210644.72,15001,16658.364396
-100.07352,1,16658.505469
-37755.656,14972,16660.218121
-33716.938,14972,16661.928491
-38589.188,15001,16663.657035
-34273.05,14972,16666.035496
-109.08705,1,16666.058368
-398300.84,14972,16666.519405
-90.42027,1,16666.54241
-91.44307,1,16666.565356
-93.61407,1,16666.589253
-426262.03,14972,16763.165668
-88.95492,1,16763.276437
-39664.99,15001,16772.011371
-88.309494,1,16772.146871
-94.033066,1,16772.169128
-206339.31,15001,16776.751305
-157192.78,14972,16786.356339
-206219.94,14972,16790.824673
-33733.97,14972,16804.839276
-167602.33,15001,16903.721809
-65510.707,15001,16930.049615
-80.99252,1,16930.073515
-107.91862,1,16930.099255
-88.583725,1,16930.242198
-34772.656,15001,16966.703789
-34850.223,15001,17009.382857
-61906.05,15001,17015.802959
-158559.84,15001,17021.739986
-101.655785,1,17021.874569
-88.7893,1,17021.980123
-35128.434,14973,17023.498705
-45205.94,15001,17023.55159
-36572.324,14973,17024.347209
-36082.83,15001,17024.471175
-334885.2,14973,17025.015859
-39714.777,15001,17025.611414
-35469.61,14973,17026.605469
-90599.875,15001,17026.655768
-289113.72,15001,17026.84155
-308310.25,14973,17027.442957
-89.978065,1,17027.466387
-109.651985,1,17027.59924
-35740.79,15001,17027.620883
-49643.36,15001,17029.043035
-112573.38,14973,17029.712807
-40609.27,14973,17030.766105
-41428.76,15001,17031.279307
-36357.914,15001,17033.144311
-92.16335,1,17033.167829
-118135.43,15001,17034.961904
-240727.83,15001,17036.64412
-22983.596,443,17038.359018
-83.26782,1,17038.496861
-36071.727,15001,17039.141456
-36109.164,15001,17039.656223
-146464.9,14974,17135.050436
-39503.945,15001,17144.471746
-38674.51,14974,17148.39114
-62686.88,15001,17158.581689
-462128.22,14974,17162.143657
-89.98887,1,17162.167814
-210191.55,14974,17175.79645
-43557.082,15001,17273.776019
-39878.42,14974,17299.089204
-318395.66,14975,17335.344514
-109886.73,15001,17378.437607
-92.50951,1,17378.460745
-210876.58,15001,17384.859117
-83.34708,1,17384.881998
-98.6616,1,17384.905066
-102.66578,1,17385.010857
-46294.965,14975,17390.340949
-35615.57,15001,17392.514181
-56039.844,15001,17392.674956
-89.241974,1,17392.783463
-186241.64,15001,17393.482705
-86.50433,1,17393.721676
-90.08214,1,17393.743557
-91.57755,1,17393.764741
-281286.34,15001,17393.889314
-50017.508,15001,17394.372348
-100.479904,1,17394.39596
-90.28786,1,17394.521814
-97.2068,1,17394.633054
-82.30755,1,17394.655308
-85.809586,1,17394.760015
-37809.402,15001,17395.282792
-244789.83,14975,17395.802753
-43735.94,15001,17396.273904
-41158.03,15001,17396.321772
-401493.62,14975,17396.438487
-40040.273,14975,17397.844668
-207411.92,15001,17399.252064
-34377.008,14975,17400.181973
-96.73597,1,17400.203203
-43763.69,15001,17400.379165
-312043.9,15001,17402.710887
-37324.31,14975,17403.779286
-332543.06,15001,17406.131487
-83.05029,1,17406.155138
-42345.387,14975,17407.336244
-83.324196,1,17407.359879
-84.45613,1,17407.383473
-82.98584,1,17407.409507
-99.409996,1,17407.432503
-73288.83,15001,17408.629146
-99.05572,1,17408.652937
-81.10759,1,17408.676397
-82.51676,1,17408.700166
-96.3609,1,17408.723926
-38903.11,15001,17409.154617
-217841.73,15001,17504.737162
-83.67283,1,17504.759495
-38551.863,15001,17514.049321
-90.752335,1,17514.071336
-152674.27,14975,17517.263173
-41686.25,14975,17527.121085
-83.441475,1,17527.145701
-41985.387,15001,17531.446396
-416044.8,15001,17545.041208
-97.405945,1,17545.066172
-53473.31,14976,17643.120459
-90.47432,1,17643.255054
-43942.277,15001,17669.963356
-42429.97,14976,17706.698944
-100.605095,1,17706.80093
-151284.03,15001,17751.7754
-101.09976,1,17751.800807
-102.707085,1,17751.826849
-36975.246,14976,17757.594521
-91.47018,1,17757.619595
-319269.16,14976,17763.108703
-42011.656,14976,17765.510572
-48924.5,15001,17766.039724
